[2024-12-24 06:09:40 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:09:40 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:09:40 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:11:33 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:11:34 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:11:34 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:17:05 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:17:05 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:17:05 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:19:21 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:19:21 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:19:22 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:21:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:21:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:21:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:23:51 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:23:51 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:23:51 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:24:40 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:24:41 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:24:41 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:26:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:26:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:26:20 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:16 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:17 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:17 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:56 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:56 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:30:57 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:31:55 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:31:56 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:31:56 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:27 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:27 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:27 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:32:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:33:53 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:33:53 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:33:53 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:34:47 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:34:47 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:34:47 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:35:37 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:35:37 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:35:38 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:09 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:09 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:10 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:49 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:49 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:37:49 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:18 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:18 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:19 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:39:52 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:40:48 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:40:48 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:40:48 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:16 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:16 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:16 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:55 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:55 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:41:55 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:19 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:19 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:19 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:33 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:33 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:43:34 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:52:45 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:52:45 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 06:52:45 : INFO] - Cache for URL: http://localhost/wordpress/ has been purged, triggered by action: save_post 
[2024-12-24 07:01:46 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2024-12-24 07:26:07 : INFO] - Cache for URL: http://localhost/wordpress/index.php/shop/ has been purged, triggered by action: save_post 
[2024-12-24 07:26:07 : INFO] - Cache for URL: http://localhost/wordpress/index.php/cart/ has been purged, triggered by action: save_post 
[2024-12-24 07:26:07 : INFO] - Cache for URL: http://localhost/wordpress/index.php/checkout/ has been purged, triggered by action: save_post 
[2024-12-24 07:26:07 : INFO] - Cache for URL: http://localhost/wordpress/index.php/my-account/ has been purged, triggered by action: save_post 
[2024-12-24 07:26:07 : INFO] - Cache for URL: http://localhost/wordpress/?page_id=986 has been purged, triggered by action: save_post 
[2024-12-24 07:26:07 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2024-12-24 07:27:02 : INFO] - Cache for URL: http://localhost/wordpress/?elementor_library=default-kit has been purged, triggered by action: save_post 
[2024-12-24 07:27:22 : INFO] - Cache for URL: http://localhost/wordpress/index.php/cart/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:00 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:04 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/retro-glass-jug-330-ml/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:04 : INFO] - Cache for archive page associated with post_type: product and Title: "Retro Glass Jug (330 ml)" has been purged, triggered by action: save_post 
[2024-12-24 07:53:04 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:04 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/retro-glass-jug-330-ml/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:09 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/hi-fi-headphones/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:09 : INFO] - Cache for archive page associated with post_type: product and Title: "Hi-Fi Headphones" has been purged, triggered by action: save_post 
[2024-12-24 07:53:09 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:09 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/hi-fi-headphones/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:12 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/3-speed-bike/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:12 : INFO] - Cache for archive page associated with post_type: product and Title: "3-Speed Bike" has been purged, triggered by action: save_post 
[2024-12-24 07:53:13 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:13 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/3-speed-bike/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:13 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/black-and-white/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:13 : INFO] - Cache for archive page associated with post_type: product and Title: "Black and White" has been purged, triggered by action: save_post 
[2024-12-24 07:53:14 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:14 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/black-and-white/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:15 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/leather-clad-leisure-chair/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:15 : INFO] - Cache for archive page associated with post_type: product and Title: "Leather-Clad Leisure Chair" has been purged, triggered by action: save_post 
[2024-12-24 07:53:16 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:16 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/leather-clad-leisure-chair/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:16 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/vintage-typewriter/ has been purged, triggered by action: save_post 
[2024-12-24 07:53:16 : INFO] - Cache for archive page associated with post_type: product and Title: "Vintage Typewriter" has been purged, triggered by action: save_post 
[2024-12-24 07:53:16 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:16 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/vintage-typewriter/ has been purged, triggered by action: woocommerce_product_set_stock 
[2024-12-24 07:53:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:53:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 07:55:06 : INFO] - Cache for homepage has been purged due to change in the Homepage displays options, triggered by action: update_option_page_on_front 
[2024-12-24 08:51:18 : INFO] - Cache for homepage has been purged due to change in the Homepage displays options, triggered by action: update_option_page_on_front 
[2024-12-24 08:54:13 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2024-12-24 08:58:11 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2024-12-24 08:59:24 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2024-12-24 09:00:42 : INFO] - Cache for URL: http://localhost/wordpress/index.php/shop/ has been purged, triggered by action: wp_trash_post 
[2024-12-24 09:00:42 : INFO] - Cache for URL: http://localhost/wordpress/?page_id=982 has been purged, triggered by action: save_post 
[2024-12-24 09:00:49 : INFO] - Cache for URL: http://localhost/wordpress/index.php/sample-page/ has been purged, triggered by action: wp_trash_post 
[2024-12-24 09:00:49 : INFO] - Cache for URL: http://localhost/wordpress/?page_id=2 has been purged, triggered by action: save_post 
[2024-12-24 09:07:18 : INFO] - Cache for URL: http://localhost/wordpress/?post_type=product&p=1059 has been purged, triggered by action: save_post 
[2024-12-24 09:07:18 : INFO] - Cache for archive page associated with post_type: product and Title: "AUTO-DRAFT" has been purged, triggered by action: save_post 
[2024-12-24 09:13:58 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2024-12-24 09:13:58 : INFO] - Cache for URL: http://localhost/wordpress/index.php/product/embroidered-boat-neck-kurta-with-trousers-dupatta/ has been purged, triggered by action: woocommerce_product_set_stock 
